Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:344.0	0.0273	0.9904	0.5572
Epoch:345.0	0.0191	0.9950	0.5447
Epoch:346.0	0.0220	0.9936	0.5585
Epoch:347.0	0.0192	0.9947	0.5660
Epoch:348.0	0.0163	0.9954	0.5447
Epoch:349.0	0.0169	0.9940	0.5333
Epoch:350.0	0.0160	0.9954	0.5434
Epoch:351.0	0.0134	0.9965	0.5509
Epoch:352.0	0.0170	0.9950	0.5560
Epoch:353.0	0.0179	0.9954	0.5585
Epoch:354.0	0.0215	0.9929	0.5497
Epoch:355.0	0.0197	0.9947	0.5560
Epoch:356.0	0.0134	0.9968	0.5497
Epoch:357.0	0.0168	0.9943	0.5321
Epoch:358.0	0.0218	0.9904	0.5472
Epoch:359.0	0.0148	0.9961	0.5623
Epoch:360.0	0.0170	0.9950	0.5711
Epoch:361.0	0.0257	0.9922	0.5321
Epoch:362.0	0.0256	0.9925	0.5421
Epoch:363.0	0.0190	0.9950	0.5560
Epoch:364.0	0.0277	0.9908	0.5648
Epoch:365.0	0.0211	0.9943	0.5610
Epoch:366.0	0.0194	0.9940	0.5597
Epoch:367.0	0.0206	0.9950	0.5572
Epoch:368.0	0.0174	0.9936	0.5459
Epoch:369.0	0.0150	0.9954	0.5597
Epoch:370.0	0.0197	0.9940	0.5723
Epoch:371.0	0.0161	0.9950	0.5509
Epoch:372.0	0.0156	0.9950	0.5761
Epoch:373.0	0.0210	0.9933	0.5572
Epoch:374.0	0.0158	0.9947	0.5761
Epoch:375.0	0.0256	0.9922	0.5560
Epoch:376.0	0.0188	0.9936	0.5585
Epoch:377.0	0.0238	0.9925	0.5761
Epoch:378.0	0.0232	0.9918	0.5447
Epoch:379.0	0.0194	0.9933	0.5597
Epoch:380.0	0.0192	0.9936	0.5522
Epoch:381.0	0.0151	0.9968	0.5597
Epoch:382.0	0.0176	0.9943	0.5686
Epoch:383.0	0.0102	0.9968	0.5723
Epoch:384.0	0.0182	0.9947	0.5648
Epoch:385.0	0.0150	0.9943	0.5396
Epoch:386.0	0.0134	0.9968	0.5585
Epoch:387.0	0.0187	0.9954	0.5547
Epoch:388.0	0.0169	0.9954	0.5711
Epoch:389.0	0.0207	0.9943	0.5447
Epoch:390.0	0.0170	0.9954	0.5472
Epoch:391.0	0.0249	0.9936	0.5610
Epoch:392.0	0.0159	0.9950	0.5686
Epoch:393.0	0.0189	0.9947	0.5585
Epoch:394.0	0.0166	0.9947	0.5547
Epoch:395.0	0.0185	0.9968	0.5774
Epoch:396.0	0.0178	0.9940	0.5497
Epoch:397.0	0.0210	0.9940	0.5660
Epoch:398.0	0.0139	0.9957	0.5610
Epoch:399.0	0.0161	0.9954	0.5748
Epoch:400.0	0.0173	0.9943	0.5459
Epoch:401.0	0.0158	0.9961	0.5459
Epoch:402.0	0.0202	0.9943	0.5560
Epoch:403.0	0.0172	0.9954	0.5660
Epoch:404.0	0.0174	0.9943	0.5686
Epoch:405.0	0.0174	0.9940	0.5535
Epoch:406.0	0.0114	0.9975	0.5623
Epoch:407.0	0.0184	0.9940	0.5660
Epoch:408.0	0.0172	0.9954	0.5547
Epoch:409.0	0.0154	0.9943	0.5673
Epoch:410.0	0.0187	0.9943	0.5547
Epoch:411.0	0.0152	0.9961	0.5421
Epoch:412.0	0.0156	0.9954	0.5736
Epoch:413.0	0.0156	0.9940	0.5648
Epoch:414.0	0.0194	0.9933	0.5535
Epoch:415.0	0.0156	0.9961	0.5585
Epoch:416.0	0.0178	0.9933	0.5472
Epoch:417.0	0.0170	0.9947	0.5686
Epoch:418.0	0.0176	0.9940	0.5774
Epoch:419.0	0.0216	0.9947	0.5623
Epoch:420.0	0.0143	0.9950	0.5535
Epoch:421.0	0.0206	0.9940	0.5572
Epoch:422.0	0.0149	0.9965	0.5459
Epoch:423.0	0.0222	0.9936	0.5560
Epoch:424.0	0.0195	0.9936	0.5560
Epoch:425.0	0.0191	0.9929	0.5484
Epoch:426.0	0.0207	0.9936	0.5648
Epoch:427.0	0.0226	0.9957	0.5610
Epoch:428.0	0.0201	0.9925	0.5648
Epoch:429.0	0.0267	0.9915	0.5447
Epoch:430.0	0.0180	0.9940	0.5648
Epoch:431.0	0.0163	0.9947	0.5560
Epoch:432.0	0.0202	0.9929	0.5686
Epoch:433.0	0.0193	0.9925	0.5535
Epoch:434.0	0.0110	0.9961	0.5686
Epoch:435.0	0.0160	0.9957	0.5560
Epoch:436.0	0.0174	0.9936	0.5459
Epoch:437.0	0.0147	0.9954	0.5648
Epoch:438.0	0.0183	0.9943	0.5698
Epoch:439.0	0.0141	0.9968	0.5560
Epoch:440.0	0.0143	0.9965	0.5572
Epoch:441.0	0.0220	0.9925	0.5686
Epoch:442.0	0.0143	0.9954	0.5535
Epoch:443.0	0.0213	0.9915	0.5572
Epoch:444.0	0.0122	0.9954	0.5623
Epoch:445.0	0.0174	0.9936	0.5421
Epoch:446.0	0.0226	0.9925	0.5509
Epoch:447.0	0.0161	0.9943	0.5459
Epoch:448.0	0.0171	0.9950	0.5434
Epoch:449.0	0.0200	0.9929	0.5560
Epoch:450.0	0.0144	0.9957	0.5535
Epoch:451.0	0.0257	0.9929	0.5447
Epoch:452.0	0.0126	0.9957	0.5509
Epoch:453.0	0.0145	0.9965	0.5333
Epoch:454.0	0.0209	0.9940	0.5635
Epoch:455.0	0.0128	0.9961	0.5610
Epoch:456.0	0.0113	0.9968	0.5597
Epoch:457.0	0.0119	0.9965	0.5509
Epoch:458.0	0.0193	0.9950	0.5635
Epoch:459.0	0.0116	0.9957	0.5560
Epoch:460.0	0.0175	0.9961	0.5748
Epoch:461.0	0.0186	0.9947	0.5635
Epoch:462.0	0.0214	0.9918	0.5686
Epoch:463.0	0.0197	0.9947	0.5673
Epoch:464.0	0.0119	0.9957	0.5673
Epoch:465.0	0.0099	0.9972	0.5346
Epoch:466.0	0.0153	0.9957	0.5535
Epoch:467.0	0.0165	0.9954	0.5610
Epoch:468.0	0.0141	0.9954	0.5321
Epoch:469.0	0.0147	0.9957	0.5522
Epoch:470.0	0.0214	0.9957	0.5673
Epoch:471.0	0.0137	0.9943	0.5698
Epoch:472.0	0.0171	0.9933	0.5723
