Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:467.0	0.0039	0.9986	0.7094
Epoch:468.0	0.0046	0.9986	0.6830
Epoch:469.0	0.0049	0.9982	0.6906
Epoch:470.0	0.0013	0.9996	0.6893
Epoch:471.0	0.0018	0.9993	0.6792
Epoch:472.0	0.0035	0.9993	0.7094
Epoch:473.0	0.0028	0.9993	0.6994
Epoch:474.0	0.0026	0.9993	0.6855
Epoch:475.0	0.0052	0.9982	0.6830
Epoch:476.0	0.0013	1.0000	0.7044
Epoch:477.0	0.0038	0.9996	0.6818
Epoch:478.0	0.0023	0.9989	0.7182
Epoch:479.0	0.0031	0.9986	0.7031
Epoch:480.0	0.0014	1.0000	0.6956
Epoch:481.0	0.0051	0.9989	0.7019
Epoch:482.0	0.0018	0.9993	0.6855
Epoch:483.0	0.0047	0.9989	0.6943
Epoch:484.0	0.0026	0.9993	0.7006
Epoch:485.0	0.0032	0.9996	0.7170
Epoch:486.0	0.0021	0.9989	0.6943
Epoch:487.0	0.0038	0.9982	0.6830
Epoch:488.0	0.0022	0.9996	0.6956
Epoch:489.0	0.0017	0.9996	0.7069
Epoch:490.0	0.0029	0.9989	0.6931
Epoch:491.0	0.0016	0.9993	0.6918
Epoch:492.0	0.0016	0.9996	0.7220
Epoch:493.0	0.0060	0.9986	0.7082
Epoch:494.0	0.0054	0.9986	0.6805
Epoch:495.0	0.0034	0.9989	0.6956
Epoch:496.0	0.0027	0.9993	0.6994
Epoch:497.0	0.0032	0.9989	0.7082
Epoch:498.0	0.0019	0.9993	0.7069
Epoch:499.0	0.0027	0.9996	0.6767
Epoch:500.0	0.0017	0.9996	0.7094
Epoch:501.0	0.0006	1.0000	0.6918
Epoch:502.0	0.0009	1.0000	0.7107
Epoch:503.0	0.0017	0.9996	0.6981
Epoch:504.0	0.0035	0.9986	0.6981
Epoch:505.0	0.0011	1.0000	0.7057
Epoch:506.0	0.0019	0.9993	0.7057
Epoch:507.0	0.0024	0.9996	0.6994
Epoch:508.0	0.0022	0.9993	0.7019
Epoch:509.0	0.0037	0.9986	0.7119
Epoch:510.0	0.0046	0.9993	0.7031
Epoch:511.0	0.0033	0.9989	0.7044
Epoch:512.0	0.0023	0.9996	0.6981
Epoch:513.0	0.0013	0.9996	0.7006
Epoch:514.0	0.0012	0.9996	0.6843
Epoch:515.0	0.0017	0.9996	0.7031
Epoch:516.0	0.0007	1.0000	0.6843
Epoch:517.0	0.0036	0.9989	0.7069
Epoch:518.0	0.0020	0.9989	0.7031
Epoch:519.0	0.0025	0.9989	0.7182
Epoch:520.0	0.0017	0.9996	0.6906
Epoch:521.0	0.0026	0.9986	0.7031
Epoch:522.0	0.0024	0.9989	0.7019
Epoch:523.0	0.0016	0.9996	0.7019
Epoch:524.0	0.0039	0.9993	0.7107
Epoch:525.0	0.0018	0.9996	0.6855
Epoch:526.0	0.0008	1.0000	0.7145
Epoch:527.0	0.0014	0.9996	0.6830
Epoch:528.0	0.0010	0.9996	0.6956
Epoch:529.0	0.0017	1.0000	0.7107
Epoch:530.0	0.0036	0.9986	0.7094
Epoch:531.0	0.0020	0.9993	0.6906
Epoch:532.0	0.0023	0.9993	0.6830
Epoch:533.0	0.0016	0.9996	0.7044
Epoch:534.0	0.0013	1.0000	0.6830
Epoch:535.0	0.0021	0.9993	0.7069
Epoch:536.0	0.0049	0.9986	0.6918
Epoch:537.0	0.0026	0.9993	0.6994
Epoch:538.0	0.0031	0.9989	0.6969
Epoch:539.0	0.0022	0.9989	0.7094
Epoch:540.0	0.0023	0.9989	0.6931
Epoch:541.0	0.0021	0.9993	0.6956
Epoch:542.0	0.0016	0.9993	0.7044
Epoch:543.0	0.0015	0.9993	0.6868
Epoch:544.0	0.0026	0.9989	0.7057
Epoch:545.0	0.0015	1.0000	0.6893
Epoch:546.0	0.0016	0.9993	0.6994
Epoch:547.0	0.0020	0.9989	0.7082
Epoch:548.0	0.0026	0.9993	0.7132
Epoch:549.0	0.0011	0.9996	0.6881
Epoch:550.0	0.0026	0.9993	0.7107
Epoch:551.0	0.0027	0.9996	0.7132
Epoch:552.0	0.0016	1.0000	0.7157
Epoch:553.0	0.0006	1.0000	0.7069
Epoch:554.0	0.0013	1.0000	0.7283
Epoch:555.0	0.0020	0.9996	0.7094
Epoch:556.0	0.0022	0.9993	0.7044
Epoch:557.0	0.0036	0.9989	0.7006
Epoch:558.0	0.0020	0.9993	0.6969
Epoch:559.0	0.0027	0.9989	0.7082
Epoch:560.0	0.0020	0.9993	0.7019
Epoch:561.0	0.0017	0.9996	0.7119
Epoch:562.0	0.0027	0.9993	0.7031
Epoch:563.0	0.0041	0.9979	0.7031
Epoch:564.0	0.0015	0.9996	0.6818
Epoch:565.0	0.0016	0.9993	0.6918
Epoch:566.0	0.0013	0.9996	0.6881
Epoch:567.0	0.0041	0.9982	0.7145
Epoch:568.0	0.0051	0.9989	0.6843
