Experiment log
Epoch	ClsLoss	SrcAcc	TarAcc
Epoch:229.0	1.4540	0.6024	0.3711
Epoch:230.0	1.5050	0.6003	0.3874
Epoch:231.0	1.4539	0.5992	0.3736
Epoch:232.0	1.4266	0.5992	0.3887
Epoch:233.0	1.5146	0.6010	0.3824
Epoch:234.0	1.4564	0.6053	0.3597
Epoch:235.0	1.4776	0.5974	0.3862
Epoch:236.0	1.4462	0.6042	0.4013
Epoch:237.0	1.5319	0.5971	0.3874
Epoch:238.0	1.4410	0.6028	0.4000
Epoch:239.0	1.5159	0.6024	0.4063
Epoch:240.0	1.4725	0.6116	0.4226
Epoch:241.0	1.4463	0.6063	0.3950
Epoch:242.0	1.4512	0.6081	0.3836
Epoch:243.0	1.5254	0.5957	0.3950
Epoch:244.0	1.4403	0.6131	0.3874
Epoch:245.0	1.4825	0.6053	0.4050
Epoch:246.0	1.4941	0.6081	0.3975
Epoch:247.0	1.4392	0.6120	0.4075
Epoch:248.0	1.4228	0.6092	0.3887
Epoch:249.0	1.5733	0.6049	0.4126
Epoch:250.0	1.4043	0.6120	0.4000
Epoch:251.0	1.5161	0.6006	0.4101
Epoch:252.0	1.4175	0.5911	0.3962
Epoch:253.0	1.5340	0.6038	0.3887
Epoch:254.0	1.5542	0.6099	0.3975
Epoch:255.0	1.4656	0.6024	0.4075
Epoch:256.0	1.4221	0.6113	0.3748
Epoch:257.0	1.5205	0.6148	0.4176
Epoch:258.0	1.4063	0.6191	0.4038
Epoch:259.0	1.4477	0.6155	0.3811
Epoch:260.0	1.4102	0.6216	0.3874
Epoch:261.0	1.3876	0.6244	0.4088
Epoch:262.0	1.3909	0.6283	0.4075
Epoch:263.0	1.4097	0.6113	0.4189
Epoch:264.0	1.3851	0.6202	0.3987
Epoch:265.0	1.4015	0.6209	0.4201
Epoch:266.0	1.3969	0.6155	0.3975
Epoch:267.0	1.4169	0.6095	0.3836
Epoch:268.0	1.4110	0.6145	0.4164
Epoch:269.0	1.4943	0.6017	0.4013
Epoch:270.0	1.3925	0.6120	0.3937
Epoch:271.0	1.3859	0.6198	0.4075
Epoch:272.0	1.5286	0.6187	0.4176
Epoch:273.0	1.4568	0.6223	0.4264
Epoch:274.0	1.4088	0.6116	0.3912
Epoch:275.0	1.3758	0.6234	0.4013
Epoch:276.0	1.4637	0.6177	0.4050
Epoch:277.0	1.3767	0.6230	0.3849
Epoch:278.0	1.4372	0.6159	0.4088
Epoch:279.0	1.4025	0.6198	0.4088
Epoch:280.0	1.5542	0.6205	0.4075
Epoch:281.0	1.4117	0.6230	0.4075
Epoch:282.0	1.3937	0.6155	0.3786
Epoch:283.0	1.4011	0.6237	0.4101
Epoch:284.0	1.4255	0.6191	0.3899
Epoch:285.0	1.3785	0.6287	0.4164
Epoch:286.0	1.3828	0.6219	0.3937
Epoch:287.0	1.3710	0.6237	0.4050
Epoch:288.0	1.4066	0.6212	0.3912
Epoch:289.0	1.3555	0.6273	0.3987
Epoch:290.0	1.3647	0.6219	0.4189
Epoch:291.0	1.3780	0.6202	0.4113
Epoch:292.0	1.3856	0.6266	0.3799
Epoch:293.0	1.3372	0.6322	0.4063
Epoch:294.0	1.4814	0.6212	0.4277
Epoch:295.0	1.3889	0.6269	0.4126
Epoch:296.0	1.4115	0.6198	0.4075
Epoch:297.0	1.4583	0.6251	0.4126
Epoch:298.0	1.3992	0.6290	0.4101
Epoch:299.0	1.4529	0.6340	0.4038
Epoch:300.0	1.3490	0.6280	0.4013
Epoch:301.0	1.4616	0.6258	0.4038
Epoch:302.0	1.3809	0.6216	0.4214
Epoch:303.0	1.3446	0.6251	0.3962
Epoch:304.0	1.3728	0.6226	0.4327
Epoch:305.0	1.3707	0.6216	0.4138
Epoch:306.0	1.3853	0.6205	0.4189
Epoch:307.0	1.3337	0.6337	0.3925
Epoch:308.0	1.3781	0.6124	0.4352
Epoch:309.0	1.3546	0.6319	0.4352
Epoch:310.0	1.3894	0.6273	0.3962
Epoch:311.0	1.3655	0.6276	0.4164
Epoch:312.0	1.3737	0.6290	0.4101
Epoch:313.0	1.4839	0.6308	0.4126
Epoch:314.0	1.3439	0.6329	0.4302
Epoch:315.0	1.3641	0.6219	0.4277
Epoch:316.0	1.3830	0.6258	0.4164
Epoch:317.0	1.4026	0.6219	0.4113
Epoch:318.0	1.3288	0.6379	0.4013
Epoch:319.0	1.3545	0.6237	0.4201
Epoch:320.0	1.3527	0.6312	0.4101
Epoch:321.0	1.3870	0.6347	0.4164
Epoch:322.0	1.3422	0.6301	0.4151
Epoch:323.0	1.3347	0.6372	0.4226
Epoch:324.0	1.3252	0.6436	0.4327
Epoch:325.0	1.3071	0.6386	0.4013
Epoch:326.0	1.3884	0.6273	0.4252
Epoch:327.0	1.3623	0.6361	0.3950
Epoch:328.0	1.3908	0.6361	0.4201
Epoch:329.0	1.3263	0.6404	0.4189
Epoch:330.0	1.3200	0.6365	0.4126
Epoch:331.0	1.3765	0.6361	0.4113
Epoch:332.0	1.3472	0.6361	0.4214
Epoch:333.0	1.3399	0.6372	0.3862
Epoch:334.0	1.3561	0.6379	0.4151
Epoch:335.0	1.3044	0.6368	0.4302
Epoch:336.0	1.3301	0.6340	0.4189
Epoch:337.0	1.3318	0.6432	0.4126
Epoch:338.0	1.3325	0.6443	0.4252
Epoch:339.0	1.4294	0.6337	0.4126
Epoch:340.0	1.3261	0.6361	0.4176
Epoch:341.0	1.3205	0.6400	0.4189
Epoch:342.0	1.3252	0.6347	0.3925
Epoch:343.0	1.3276	0.6351	0.4252
Epoch:344.0	1.3128	0.6436	0.4050
Epoch:345.0	1.3616	0.6297	0.4000
Epoch:346.0	1.3004	0.6468	0.4365
Epoch:347.0	1.3162	0.6340	0.4264
Epoch:348.0	1.3166	0.6408	0.4201
Epoch:349.0	1.3401	0.6411	0.4101
Epoch:350.0	1.3332	0.6457	0.3987
Epoch:351.0	1.3555	0.6454	0.4189
Epoch:352.0	1.3507	0.6365	0.4050
Epoch:353.0	1.3351	0.6315	0.3975
Epoch:354.0	1.4674	0.6450	0.4113
Epoch:355.0	1.2979	0.6408	0.4403
Epoch:356.0	1.3220	0.6408	0.4189
Epoch:357.0	1.3546	0.6344	0.4013
Epoch:358.0	1.3287	0.6447	0.4226
Epoch:359.0	1.3430	0.6329	0.4226
Epoch:360.0	1.3199	0.6365	0.4340
Epoch:361.0	1.2682	0.6464	0.3975
Epoch:362.0	1.2972	0.6464	0.4214
Epoch:363.0	1.3188	0.6397	0.4264
Epoch:364.0	1.3488	0.6390	0.4277
Epoch:365.0	1.3186	0.6461	0.4101
Epoch:366.0	1.3045	0.6397	0.4352
Epoch:367.0	1.2840	0.6493	0.4264
Epoch:368.0	1.3201	0.6564	0.3887
Epoch:369.0	1.2735	0.6471	0.4025
Epoch:370.0	1.3761	0.6482	0.4189
Epoch:371.0	1.2844	0.6443	0.4277
Epoch:372.0	1.3241	0.6539	0.4201
Epoch:373.0	1.3210	0.6557	0.4189
Epoch:374.0	1.2522	0.6695	0.4063
Epoch:375.0	1.3167	0.6493	0.4465
Epoch:376.0	1.2931	0.6337	0.4428
Epoch:377.0	1.3008	0.6518	0.4553
Epoch:378.0	1.2524	0.6518	0.4428
Epoch:379.0	1.2355	0.6631	0.4377
Epoch:380.0	1.3400	0.6475	0.4365
Epoch:381.0	1.2602	0.6567	0.4302
Epoch:382.0	1.3161	0.6425	0.4352
Epoch:383.0	1.2982	0.6493	0.4465
Epoch:384.0	1.2904	0.6479	0.4277
Epoch:385.0	1.4358	0.6503	0.4352
Epoch:386.0	1.3150	0.6400	0.4164
Epoch:387.0	1.2835	0.6553	0.4390
Epoch:388.0	1.3058	0.6404	0.4415
Epoch:389.0	1.2713	0.6486	0.4302
Epoch:390.0	1.2718	0.6482	0.4327
Epoch:391.0	1.2997	0.6344	0.4050
Epoch:392.0	1.2554	0.6532	0.4239
Epoch:393.0	1.2531	0.6667	0.4000
Epoch:394.0	1.2931	0.6574	0.4302
Epoch:395.0	1.2535	0.6596	0.4314
Epoch:396.0	1.3180	0.6411	0.4113
Epoch:397.0	1.2638	0.6514	0.4252
Epoch:398.0	1.3359	0.6550	0.4201
Epoch:399.0	1.3078	0.6521	0.4164
Epoch:400.0	1.2605	0.6542	0.4264
Epoch:401.0	1.2617	0.6571	0.4025
Epoch:402.0	1.2526	0.6553	0.4377
Epoch:403.0	1.2881	0.6479	0.4403
Epoch:404.0	1.2748	0.6496	0.4314
Epoch:405.0	1.3559	0.6468	0.4176
Epoch:406.0	1.3584	0.6585	0.4151
Epoch:407.0	1.2576	0.6528	0.4138
Epoch:408.0	1.2310	0.6546	0.4277
Epoch:409.0	1.2502	0.6585	0.4579
Epoch:410.0	1.3577	0.6564	0.4138
Epoch:411.0	1.2397	0.6645	0.4176
Epoch:412.0	1.2975	0.6603	0.4503
Epoch:413.0	1.2652	0.6621	0.4314
Epoch:414.0	1.2504	0.6606	0.4176
Epoch:415.0	1.2099	0.6613	0.4201
Epoch:416.0	1.2373	0.6628	0.4289
Epoch:417.0	1.2976	0.6489	0.4314
Epoch:418.0	1.2140	0.6642	0.4340
Epoch:419.0	1.2497	0.6613	0.4138
Epoch:420.0	1.3194	0.6567	0.4264
Epoch:421.0	1.2445	0.6564	0.4415
Epoch:422.0	1.2372	0.6613	0.4151
Epoch:423.0	1.2838	0.6503	0.4088
Epoch:424.0	1.2456	0.6553	0.4189
Epoch:425.0	1.2652	0.6631	0.4239
Epoch:426.0	1.2405	0.6535	0.4629
Epoch:427.0	1.2916	0.6621	0.4327
Epoch:428.0	1.2684	0.6507	0.4164
Epoch:429.0	1.2541	0.6496	0.4201
Epoch:430.0	1.2300	0.6635	0.4113
Epoch:431.0	1.2270	0.6635	0.4491
Epoch:432.0	1.2137	0.6670	0.4440
